Duengung_ID,Versuchsjahr,Termin,Parzelle_ID,Duengemittel_ID,Menge_Duengemittel,N,P2O5,K2O,MgO,CaO,S,B,Cu,Fe,Mn,Mo,Zn,NaO
13440,2018,2018-05-30T00:00:00,64,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13441,2018,2018-06-12T00:00:00,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13442,2018,2018-06-12T00:00:00,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13443,2018,2018-06-12T00:00:00,3,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13444,2018,2018-06-12T00:00:00,4,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13445,2018,2018-06-12T00:00:00,5,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13446,2018,2018-06-12T00:00:00,6,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13447,2018,2018-06-12T00:00:00,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13448,2018,2018-06-12T00:00:00,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13449,2018,2018-06-12T00:00:00,9,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13450,2018,2018-06-12T00:00:00,10,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
13451,2018,2018-06-12T00:00:00,11,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13452,2018,2018-06-12T00:00:00,12,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13453,2018,2018-06-14T00:00:00,13,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13454,2018,2018-06-14T00:00:00,14,12,400,120,0,0,0,0,0,0,0,0,0,0,0,0
13455,2018,2018-06-12T00:00:00,15,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13456,2018,2018-06-12T00:00:00,16,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13457,2018,2018-06-12T00:00:00,17,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13458,2018,2018-06-12T00:00:00,18,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13459,2018,2018-06-12T00:00:00,19,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13460,2018,2018-06-12T00:00:00,20,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13461,2018,2018-06-12T00:00:00,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13462,2018,2018-06-12T00:00:00,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13463,2018,2018-06-12T00:00:00,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13464,2018,2018-06-12T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13465,2018,2018-06-12T00:00:00,25,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13466,2018,2018-06-12T00:00:00,26,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13467,2018,2018-06-14T00:00:00,27,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13468,2018,2018-06-14T00:00:00,28,12,400,120,0,0,0,0,0,0,0,0,0,0,0,0
13469,2018,2018-06-12T00:00:00,29,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13470,2018,2018-06-12T00:00:00,30,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13471,2018,2018-06-12T00:00:00,31,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13472,2018,2018-06-12T00:00:00,32,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
13473,2018,2018-06-12T00:00:00,33,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13474,2018,2018-06-12T00:00:00,34,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13475,2018,2018-06-12T00:00:00,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13476,2018,2018-06-12T00:00:00,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13477,2018,2018-06-12T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13478,2018,2018-06-12T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13479,2018,2018-06-12T00:00:00,39,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13480,2018,2018-06-12T00:00:00,40,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13481,2018,2018-06-14T00:00:00,41,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13482,2018,2018-06-14T00:00:00,42,12,400,120,0,0,0,0,0,0,0,0,0,0,0,0
13483,2018,2018-06-12T00:00:00,43,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13484,2018,2018-06-12T00:00:00,44,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13485,2018,2018-06-12T00:00:00,45,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13486,2018,2018-06-12T00:00:00,46,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
13487,2018,2018-06-12T00:00:00,47,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13488,2018,2018-06-12T00:00:00,48,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13489,2018,2018-06-12T00:00:00,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13490,2018,2018-06-12T00:00:00,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13491,2018,2018-06-12T00:00:00,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13492,2018,2018-06-12T00:00:00,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13493,2018,2018-06-12T00:00:00,53,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13494,2018,2018-06-12T00:00:00,54,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13495,2018,2018-06-12T00:00:00,55,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13496,2018,2018-06-12T00:00:00,56,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13497,2018,2018-06-12T00:00:00,57,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13498,2018,2018-06-12T00:00:00,58,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13499,2018,2018-06-12T00:00:00,59,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13500,2018,2018-06-12T00:00:00,60,10,444.4,120,0,0,0,53.3,0,0,0,0,0,0,0,0
13501,2018,2018-06-12T00:00:00,61,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13502,2018,2018-06-12T00:00:00,62,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13503,2018,2018-06-14T00:00:00,63,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13504,2018,2018-06-14T00:00:00,64,12,400,120,0,0,0,0,0,0,0,0,0,0,0,0
13505,2019,2019-03-27T00:00:00,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13506,2019,2019-03-27T00:00:00,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13507,2019,2019-03-27T00:00:00,3,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13508,2019,2019-03-27T00:00:00,4,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13509,2019,2019-03-27T00:00:00,5,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13510,2019,2019-03-27T00:00:00,6,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13511,2019,2019-03-27T00:00:00,7,4,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13512,2019,2019-03-27T00:00:00,8,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13513,2019,2019-03-27T00:00:00,9,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13514,2019,2019-03-27T00:00:00,10,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13515,2019,2019-03-27T00:00:00,11,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13516,2019,2019-03-27T00:00:00,12,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13517,2019,2019-03-27T00:00:00,13,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13518,2019,2019-03-27T00:00:00,14,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13519,2019,2019-03-27T00:00:00,15,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13520,2019,2019-03-27T00:00:00,16,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13521,2019,2019-03-27T00:00:00,17,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13522,2019,2019-03-27T00:00:00,18,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13523,2019,2019-03-27T00:00:00,19,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13524,2019,2019-03-27T00:00:00,20,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13525,2019,2019-03-27T00:00:00,21,4,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13526,2019,2019-03-27T00:00:00,22,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13527,2019,2019-03-27T00:00:00,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13528,2019,2019-03-27T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13529,2019,2019-03-27T00:00:00,25,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13530,2019,2019-03-27T00:00:00,26,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13531,2019,2019-03-27T00:00:00,27,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13532,2019,2019-03-27T00:00:00,28,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13533,2019,2019-03-27T00:00:00,29,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13534,2019,2019-03-27T00:00:00,30,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13535,2019,2019-03-27T00:00:00,31,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13536,2019,2019-03-27T00:00:00,32,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13537,2019,2019-03-27T00:00:00,33,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13538,2019,2019-03-27T00:00:00,34,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13539,2019,2019-03-27T00:00:00,35,4,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13540,2019,2019-03-27T00:00:00,36,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13541,2019,2019-03-27T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13542,2019,2019-03-27T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13543,2019,2019-03-27T00:00:00,39,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13544,2019,2019-03-27T00:00:00,40,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13545,2019,2019-03-27T00:00:00,41,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13546,2019,2019-03-27T00:00:00,42,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13547,2019,2019-03-27T00:00:00,43,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13548,2019,2019-03-27T00:00:00,44,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13549,2019,2019-03-27T00:00:00,45,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13550,2019,2019-03-27T00:00:00,46,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13551,2019,2019-03-27T00:00:00,47,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13552,2019,2019-03-27T00:00:00,48,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13553,2019,2019-03-27T00:00:00,49,4,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13554,2019,2019-03-27T00:00:00,50,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13555,2019,2019-03-27T00:00:00,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13556,2019,2019-03-27T00:00:00,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13557,2019,2019-03-27T00:00:00,53,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13558,2019,2019-03-27T00:00:00,54,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13559,2019,2019-03-27T00:00:00,55,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13560,2019,2019-03-27T00:00:00,56,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13561,2019,2019-03-27T00:00:00,57,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13562,2019,2019-03-27T00:00:00,58,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13563,2019,2019-03-27T00:00:00,59,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13564,2019,2019-03-27T00:00:00,60,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13565,2019,2019-03-27T00:00:00,61,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13566,2019,2019-03-27T00:00:00,62,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13567,2019,2019-03-27T00:00:00,63,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13568,2019,2019-03-27T00:00:00,64,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13569,2019,2019-05-14T00:00:00,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13570,2019,2019-05-14T00:00:00,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13571,2019,2019-05-14T00:00:00,3,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13572,2019,2019-05-14T00:00:00,4,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13573,2019,2019-05-14T00:00:00,5,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13574,2019,2019-05-14T00:00:00,6,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13575,2019,2019-05-14T00:00:00,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13576,2019,2019-05-14T00:00:00,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13577,2019,2019-05-14T00:00:00,9,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13578,2019,2019-05-14T00:00:00,10,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13579,2019,2019-05-14T00:00:00,11,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13580,2019,2019-05-14T00:00:00,12,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13581,2019,2019-05-14T00:00:00,13,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13582,2019,2019-05-14T00:00:00,14,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13583,2019,2019-05-14T00:00:00,15,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13584,2019,2019-05-14T00:00:00,16,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13585,2019,2019-05-14T00:00:00,17,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13586,2019,2019-05-14T00:00:00,18,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13587,2019,2019-05-14T00:00:00,19,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13588,2019,2019-05-14T00:00:00,20,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13589,2019,2019-05-14T00:00:00,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13590,2019,2019-05-14T00:00:00,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13591,2019,2019-05-14T00:00:00,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13592,2019,2019-05-14T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13593,2019,2019-05-14T00:00:00,25,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13594,2019,2019-05-14T00:00:00,26,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13595,2019,2019-05-14T00:00:00,27,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13596,2019,2019-05-14T00:00:00,28,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13597,2019,2019-05-14T00:00:00,29,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13598,2019,2019-05-14T00:00:00,30,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13599,2019,2019-05-14T00:00:00,31,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13600,2019,2019-05-14T00:00:00,32,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13601,2019,2019-05-14T00:00:00,33,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13602,2019,2019-05-14T00:00:00,34,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13603,2019,2019-05-14T00:00:00,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13604,2019,2019-05-14T00:00:00,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13605,2019,2019-05-14T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13606,2019,2019-05-14T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13607,2019,2019-05-14T00:00:00,39,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13608,2019,2019-05-14T00:00:00,40,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13609,2019,2019-05-14T00:00:00,41,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13610,2019,2019-05-14T00:00:00,42,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13611,2019,2019-05-14T00:00:00,43,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13612,2019,2019-05-14T00:00:00,44,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13613,2019,2019-05-14T00:00:00,45,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13614,2019,2019-05-14T00:00:00,46,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13615,2019,2019-05-14T00:00:00,47,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13616,2019,2019-05-14T00:00:00,48,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13617,2019,2019-05-14T00:00:00,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13618,2019,2019-05-14T00:00:00,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13619,2019,2019-05-14T00:00:00,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13620,2019,2019-05-14T00:00:00,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13621,2019,2019-05-14T00:00:00,53,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13622,2019,2019-05-14T00:00:00,54,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13623,2019,2019-05-14T00:00:00,55,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13624,2019,2019-05-14T00:00:00,56,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13625,2019,2019-05-14T00:00:00,57,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13626,2019,2019-05-14T00:00:00,58,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13627,2019,2019-05-14T00:00:00,59,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13628,2019,2019-05-14T00:00:00,60,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13629,2019,2019-05-14T00:00:00,61,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13630,2019,2019-05-14T00:00:00,62,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13631,2019,2019-05-14T00:00:00,63,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13632,2019,2019-05-14T00:00:00,64,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13633,2019,2019-06-06T00:00:00,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13634,2019,2019-06-06T00:00:00,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13635,2019,2019-06-06T00:00:00,3,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13636,2019,2019-06-06T00:00:00,4,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13637,2019,2019-06-06T00:00:00,5,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13638,2019,2019-06-06T00:00:00,6,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13639,2019,2019-06-06T00:00:00,7,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13640,2019,2019-06-06T00:00:00,8,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13641,2019,2019-06-06T00:00:00,9,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13642,2019,2019-06-06T00:00:00,10,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13643,2019,2019-06-06T00:00:00,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13644,2019,2019-06-06T00:00:00,12,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13645,2019,2019-06-06T00:00:00,13,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13646,2019,2019-06-06T00:00:00,14,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13647,2019,2019-06-06T00:00:00,15,10,74.1,20,0,0,0,8.9,0,0,0,0,0,0,0,0
13648,2019,2019-06-06T00:00:00,16,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13649,2019,2019-06-06T00:00:00,17,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13650,2019,2019-06-06T00:00:00,18,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13651,2019,2019-06-06T00:00:00,19,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13652,2019,2019-06-06T00:00:00,20,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13653,2019,2019-06-06T00:00:00,21,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13654,2019,2019-06-06T00:00:00,22,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
