Duengung_ID,Versuchsjahr,Termin,Parzelle_ID,Duengemittel_ID,Menge_Duengemittel,N,P2O5,K2O,MgO,CaO,S,B,Cu,Fe,Mn,Mo,Zn,NaO
13655,2019,2019-06-06T00:00:00,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13656,2019,2019-06-06T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13657,2019,2019-06-06T00:00:00,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13658,2019,2019-06-06T00:00:00,26,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13659,2019,2019-06-06T00:00:00,27,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13660,2019,2019-06-06T00:00:00,28,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13661,2019,2019-06-06T00:00:00,29,10,74.1,20,0,0,0,8.9,0,0,0,0,0,0,0,0
13662,2019,2019-06-06T00:00:00,30,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13663,2019,2019-06-06T00:00:00,31,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13664,2019,2019-06-06T00:00:00,32,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13665,2019,2019-06-06T00:00:00,33,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13666,2019,2019-06-06T00:00:00,34,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13667,2019,2019-06-06T00:00:00,35,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13668,2019,2019-06-06T00:00:00,36,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13669,2019,2019-06-06T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13670,2019,2019-06-06T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13671,2019,2019-06-06T00:00:00,39,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13672,2019,2019-06-06T00:00:00,40,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13673,2019,2019-06-06T00:00:00,41,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13674,2019,2019-06-06T00:00:00,42,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13675,2019,2019-06-06T00:00:00,43,10,74.1,20,0,0,0,8.9,0,0,0,0,0,0,0,0
13676,2019,2019-06-06T00:00:00,44,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13677,2019,2019-06-06T00:00:00,45,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13678,2019,2019-06-06T00:00:00,46,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13679,2019,2019-06-06T00:00:00,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13680,2019,2019-06-06T00:00:00,48,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13681,2019,2019-06-06T00:00:00,49,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13682,2019,2019-06-06T00:00:00,50,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13683,2019,2019-06-06T00:00:00,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13684,2019,2019-06-06T00:00:00,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13685,2019,2019-06-06T00:00:00,53,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13686,2019,2019-06-06T00:00:00,54,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13687,2019,2019-06-06T00:00:00,55,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13688,2019,2019-06-06T00:00:00,56,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13689,2019,2019-06-06T00:00:00,57,10,74.1,20,0,0,0,8.9,0,0,0,0,0,0,0,0
13690,2019,2019-06-06T00:00:00,58,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13691,2019,2019-06-06T00:00:00,59,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13692,2019,2019-06-06T00:00:00,60,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13693,2019,2019-06-06T00:00:00,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13694,2019,2019-06-06T00:00:00,62,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13695,2019,2019-06-06T00:00:00,63,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13696,2019,2019-06-06T00:00:00,64,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13697,2019,2019-03-21T00:00:00,1,34,500,0,0,200,30,0,2500,0,0,0,0,0,0,20
13698,2019,2019-03-21T00:00:00,2,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13699,2019,2019-03-21T00:00:00,3,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13700,2019,2019-03-21T00:00:00,4,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13701,2019,2019-03-21T00:00:00,5,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13702,2019,2019-03-21T00:00:00,6,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13703,2019,2019-03-21T00:00:00,7,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13704,2019,2019-03-21T00:00:00,8,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13705,2019,2019-03-21T00:00:00,9,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13706,2019,2019-03-21T00:00:00,10,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13707,2019,2019-03-21T00:00:00,11,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13708,2019,2019-03-21T00:00:00,12,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13709,2019,2019-03-21T00:00:00,13,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13710,2019,2019-03-21T00:00:00,14,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13711,2019,2019-03-21T00:00:00,15,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13712,2019,2019-03-21T00:00:00,16,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13713,2019,2019-03-21T00:00:00,17,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13714,2019,2019-03-21T00:00:00,18,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13715,2019,2019-03-21T00:00:00,19,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13716,2019,2019-03-21T00:00:00,20,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13717,2019,2019-03-21T00:00:00,21,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13718,2019,2019-03-21T00:00:00,22,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13719,2019,2019-03-21T00:00:00,23,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13720,2019,2019-03-21T00:00:00,24,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13721,2019,2019-03-21T00:00:00,25,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13722,2019,2019-03-21T00:00:00,26,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13723,2019,2019-03-21T00:00:00,27,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13724,2019,2019-03-21T00:00:00,28,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13725,2019,2019-03-21T00:00:00,29,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13726,2019,2019-03-21T00:00:00,30,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13727,2019,2019-03-21T00:00:00,31,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13728,2019,2019-03-21T00:00:00,32,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13729,2019,2019-03-21T00:00:00,33,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13730,2019,2019-03-21T00:00:00,34,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13731,2019,2019-03-21T00:00:00,35,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13732,2019,2019-03-21T00:00:00,36,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13733,2019,2019-03-21T00:00:00,37,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13734,2019,2019-03-21T00:00:00,38,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13735,2019,2019-03-21T00:00:00,39,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13736,2019,2019-03-21T00:00:00,40,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13737,2019,2019-03-21T00:00:00,41,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13738,2019,2019-03-21T00:00:00,42,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13739,2019,2019-03-21T00:00:00,43,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13740,2019,2019-03-21T00:00:00,44,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13741,2019,2019-03-21T00:00:00,45,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13742,2019,2019-03-21T00:00:00,46,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13743,2019,2019-03-21T00:00:00,47,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13744,2019,2019-03-21T00:00:00,48,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13745,2019,2019-03-21T00:00:00,49,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13746,2019,2019-03-21T00:00:00,50,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13747,2019,2019-03-21T00:00:00,51,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13748,2019,2019-03-21T00:00:00,52,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13749,2019,2019-03-21T00:00:00,53,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13750,2019,2019-03-21T00:00:00,54,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13751,2019,2019-03-21T00:00:00,55,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13752,2019,2019-03-21T00:00:00,56,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13753,2019,2019-03-21T00:00:00,57,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13754,2019,2019-03-21T00:00:00,58,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13755,2019,2019-03-21T00:00:00,59,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13756,2019,2019-03-21T00:00:00,60,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13757,2019,2019-03-21T00:00:00,61,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13758,2019,2019-03-21T00:00:00,62,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13759,2019,2019-03-21T00:00:00,63,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13760,2019,2019-03-21T00:00:00,64,34,500,0,0,200,0,0,2500,0,0,0,0,0,0,20
13761,2021,2021-03-29T00:00:00,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13762,2021,2021-03-29T00:00:00,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13763,2021,2021-03-29T00:00:00,3,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13764,2021,2021-03-29T00:00:00,4,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13765,2021,2021-03-29T00:00:00,5,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13766,2021,2021-03-29T00:00:00,6,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13767,2021,2021-03-29T00:00:00,7,4,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13768,2021,2021-03-29T00:00:00,8,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13769,2021,2021-03-29T00:00:00,9,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13770,2021,2021-03-29T00:00:00,10,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13771,2021,2021-03-29T00:00:00,11,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13772,2021,2021-03-29T00:00:00,12,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13773,2021,2021-03-29T00:00:00,13,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13774,2021,2021-03-29T00:00:00,14,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13775,2021,2021-03-29T00:00:00,15,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13776,2021,2021-03-29T00:00:00,16,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13777,2021,2021-03-29T00:00:00,17,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13778,2021,2021-03-29T00:00:00,18,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13779,2021,2021-03-29T00:00:00,19,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13780,2021,2021-03-29T00:00:00,20,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13781,2021,2021-03-29T00:00:00,21,4,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13782,2021,2021-03-29T00:00:00,22,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13783,2021,2021-03-29T00:00:00,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13784,2021,2021-03-29T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13785,2021,2021-03-29T00:00:00,25,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13786,2021,2021-03-29T00:00:00,26,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13787,2021,2021-03-29T00:00:00,27,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13788,2021,2021-03-29T00:00:00,28,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13789,2021,2021-03-29T00:00:00,29,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13790,2021,2021-03-29T00:00:00,30,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13791,2021,2021-03-29T00:00:00,31,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13792,2021,2021-03-29T00:00:00,32,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13793,2021,2021-03-29T00:00:00,33,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13794,2021,2021-03-29T00:00:00,34,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13795,2021,2021-03-29T00:00:00,35,4,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13796,2021,2021-03-29T00:00:00,36,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13797,2021,2021-03-29T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13798,2021,2021-03-29T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13799,2021,2021-03-29T00:00:00,39,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13800,2021,2021-03-29T00:00:00,40,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13801,2021,2021-03-29T00:00:00,41,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13802,2021,2021-03-29T00:00:00,42,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13803,2021,2021-03-29T00:00:00,43,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13804,2021,2021-03-29T00:00:00,44,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13805,2021,2021-03-29T00:00:00,45,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13806,2021,2021-03-29T00:00:00,46,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13807,2021,2021-03-29T00:00:00,47,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13808,2021,2021-03-29T00:00:00,48,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13809,2021,2021-03-29T00:00:00,49,4,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13810,2021,2021-03-29T00:00:00,50,4,461.5,120,0,0,0,0,60,0,0,0,0,0,0,0
13811,2021,2021-03-29T00:00:00,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13812,2021,2021-03-29T00:00:00,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13813,2021,2021-03-29T00:00:00,53,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13814,2021,2021-03-29T00:00:00,54,1,173.9,80,0,0,0,0,0,0,0,0,0,0,0,0
13815,2021,2021-03-29T00:00:00,55,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13816,2021,2021-03-29T00:00:00,56,9,307.7,80,0,0,0,0,40,0,0,0,0,0,0,0
13817,2021,2021-03-29T00:00:00,57,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13818,2021,2021-03-29T00:00:00,58,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13819,2021,2021-03-29T00:00:00,59,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13820,2021,2021-03-29T00:00:00,60,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13821,2021,2021-03-29T00:00:00,61,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13822,2021,2021-03-29T00:00:00,62,11,400,80,0,0,0,220,0,0,0,0,0,0,0,0
13823,2021,2021-03-29T00:00:00,63,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13824,2021,2021-03-29T00:00:00,64,12,266.7,80,0,0,0,0,0,0,0,0,0,0,0,0
13825,2021,2021-04-26T00:00:00,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13826,2021,2021-04-26T00:00:00,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13827,2021,2021-04-26T00:00:00,3,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13828,2021,2021-04-26T00:00:00,4,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13829,2021,2021-04-26T00:00:00,5,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13830,2021,2021-04-26T00:00:00,6,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13831,2021,2021-04-26T00:00:00,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13832,2021,2021-04-26T00:00:00,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13833,2021,2021-04-26T00:00:00,9,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13834,2021,2021-04-26T00:00:00,10,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13835,2021,2021-04-26T00:00:00,11,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13836,2021,2021-04-26T00:00:00,12,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13837,2021,2021-04-26T00:00:00,13,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13838,2021,2021-04-26T00:00:00,14,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13839,2021,2021-04-26T00:00:00,15,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13840,2021,2021-04-26T00:00:00,16,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13841,2021,2021-04-26T00:00:00,17,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13842,2021,2021-04-26T00:00:00,18,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13843,2021,2021-04-26T00:00:00,19,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13844,2021,2021-04-26T00:00:00,20,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13845,2021,2021-04-26T00:00:00,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13846,2021,2021-04-26T00:00:00,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13847,2021,2021-04-26T00:00:00,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13848,2021,2021-04-26T00:00:00,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13849,2021,2021-04-26T00:00:00,25,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13850,2021,2021-04-26T00:00:00,26,11,300,60,0,0,0,165,0,0,0,0,0,0,0,0
13851,2021,2021-04-26T00:00:00,27,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
13852,2021,2021-04-26T00:00:00,28,12,200,60,0,0,0,0,0,0,0,0,0,0,0,0
13853,2021,2021-04-26T00:00:00,29,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13854,2021,2021-04-26T00:00:00,30,10,296.3,80,0,0,0,35.6,0,0,0,0,0,0,0,0
13855,2021,2021-04-26T00:00:00,31,10,148.1,40,0,0,0,17.8,0,0,0,0,0,0,0,0
13856,2021,2021-04-26T00:00:00,32,10,222.2,60,0,0,0,26.7,0,0,0,0,0,0,0,0
13857,2021,2021-04-26T00:00:00,33,9,153.8,40,0,0,0,0,20,0,0,0,0,0,0,0
13858,2021,2021-04-26T00:00:00,34,9,230.8,60,0,0,0,0,30,0,0,0,0,0,0,0
13859,2021,2021-04-26T00:00:00,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13860,2021,2021-04-26T00:00:00,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13861,2021,2021-04-26T00:00:00,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13862,2021,2021-04-26T00:00:00,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13863,2021,2021-04-26T00:00:00,39,1,87,40,0,0,0,0,0,0,0,0,0,0,0,0
13864,2021,2021-04-26T00:00:00,40,1,130.4,60,0,0,0,0,0,0,0,0,0,0,0,0
13865,2021,2021-04-26T00:00:00,41,12,133.3,40,0,0,0,0,0,0,0,0,0,0,0,0
