Pflanzenschutz_ID,Versuchsjahr,Termin,Parzelle_ID,Kultur_ID,Pflanzenschutz_Mittel_ID,Menge_l_ha,Menge_kg_ha
21758,2017,2017-05-18T00:00:00,62,7,68,,0.3
21759,2017,2017-05-18T00:00:00,63,7,68,,0.3
21760,2017,2017-05-18T00:00:00,64,7,68,,0.3
21761,2017,2017-05-30T00:00:00,1,7,36,,2
21762,2017,2017-05-30T00:00:00,2,7,36,,2
21763,2017,2017-05-30T00:00:00,3,7,36,,2
21764,2017,2017-05-30T00:00:00,4,7,36,,2
21765,2017,2017-05-30T00:00:00,5,7,36,,2
21766,2017,2017-05-30T00:00:00,6,7,36,,2
21767,2017,2017-05-30T00:00:00,7,7,36,,2
21768,2017,2017-05-30T00:00:00,8,7,36,,2
21769,2017,2017-05-30T00:00:00,9,7,36,,2
21770,2017,2017-05-30T00:00:00,10,7,36,,2
21771,2017,2017-05-30T00:00:00,11,7,36,,2
21772,2017,2017-05-30T00:00:00,12,7,36,,2
21773,2017,2017-05-30T00:00:00,13,7,36,,2
21774,2017,2017-05-30T00:00:00,14,7,36,,2
21775,2017,2017-05-30T00:00:00,15,7,36,,2
21776,2017,2017-05-30T00:00:00,16,7,36,,2
21777,2017,2017-05-30T00:00:00,17,7,36,,2
21778,2017,2017-05-30T00:00:00,18,7,36,,2
21779,2017,2017-05-30T00:00:00,19,7,36,,2
21780,2017,2017-05-30T00:00:00,20,7,36,,2
21781,2017,2017-05-30T00:00:00,21,7,36,,2
21782,2017,2017-05-30T00:00:00,22,7,36,,2
21783,2017,2017-05-30T00:00:00,23,7,36,,2
21784,2017,2017-05-30T00:00:00,24,7,36,,2
21785,2017,2017-05-30T00:00:00,25,7,36,,2
21786,2017,2017-05-30T00:00:00,26,7,36,,2
21787,2017,2017-05-30T00:00:00,27,7,36,,2
21788,2017,2017-05-30T00:00:00,28,7,36,,2
21789,2017,2017-05-30T00:00:00,29,7,36,,2
21790,2017,2017-05-30T00:00:00,30,7,36,,2
21791,2017,2017-05-30T00:00:00,31,7,36,,2
21792,2017,2017-05-30T00:00:00,32,7,36,,2
21793,2017,2017-05-30T00:00:00,33,7,36,,2
21794,2017,2017-05-30T00:00:00,34,7,36,,2
21795,2017,2017-05-30T00:00:00,35,7,36,,2
21796,2017,2017-05-30T00:00:00,36,7,36,,2
21797,2017,2017-05-30T00:00:00,37,7,36,,2
21798,2017,2017-05-30T00:00:00,38,7,36,,2
21799,2017,2017-05-30T00:00:00,39,7,36,,2
21800,2017,2017-05-30T00:00:00,40,7,36,,2
21801,2017,2017-05-30T00:00:00,41,7,36,,2
21802,2017,2017-05-30T00:00:00,42,7,36,,2
21803,2017,2017-05-30T00:00:00,43,7,36,,2
21804,2017,2017-05-30T00:00:00,44,7,36,,2
21805,2017,2017-05-30T00:00:00,45,7,36,,2
21806,2017,2017-05-30T00:00:00,46,7,36,,2
21807,2017,2017-05-30T00:00:00,47,7,36,,2
21808,2017,2017-05-30T00:00:00,48,7,36,,2
21809,2017,2017-05-30T00:00:00,49,7,36,,2
21810,2017,2017-05-30T00:00:00,50,7,36,,2
21811,2017,2017-05-30T00:00:00,51,7,36,,2
21812,2017,2017-05-30T00:00:00,52,7,36,,2
21813,2017,2017-05-30T00:00:00,53,7,36,,2
21814,2017,2017-05-30T00:00:00,54,7,36,,2
21815,2017,2017-05-30T00:00:00,55,7,36,,2
21816,2017,2017-05-30T00:00:00,56,7,36,,2
21817,2017,2017-05-30T00:00:00,57,7,36,,2
21818,2017,2017-05-30T00:00:00,58,7,36,,2
21819,2017,2017-05-30T00:00:00,59,7,36,,2
21820,2017,2017-05-30T00:00:00,60,7,36,,2
21821,2017,2017-05-30T00:00:00,61,7,36,,2
21822,2017,2017-05-30T00:00:00,62,7,36,,2
21823,2017,2017-05-30T00:00:00,63,7,36,,2
21824,2017,2017-05-30T00:00:00,64,7,36,,2
21825,2017,2017-05-30T00:00:00,1,7,65,,0.08
21826,2017,2017-05-30T00:00:00,2,7,65,,0.08
21827,2017,2017-05-30T00:00:00,3,7,65,,0.08
21828,2017,2017-05-30T00:00:00,4,7,65,,0.08
21829,2017,2017-05-30T00:00:00,5,7,65,,0.08
21830,2017,2017-05-30T00:00:00,6,7,65,,0.08
21831,2017,2017-05-30T00:00:00,7,7,65,,0.08
21832,2017,2017-05-30T00:00:00,8,7,65,,0.08
21833,2017,2017-05-30T00:00:00,9,7,65,,0.08
21834,2017,2017-05-30T00:00:00,10,7,65,,0.08
21835,2017,2017-05-30T00:00:00,11,7,65,,0.08
21836,2017,2017-05-30T00:00:00,12,7,65,,0.08
21837,2017,2017-05-30T00:00:00,13,7,65,,0.08
21838,2017,2017-05-30T00:00:00,14,7,65,,0.08
21839,2017,2017-05-30T00:00:00,15,7,65,,0.08
21840,2017,2017-05-30T00:00:00,16,7,65,,0.08
21841,2017,2017-05-30T00:00:00,17,7,65,,0.08
21842,2017,2017-05-30T00:00:00,18,7,65,,0.08
21843,2017,2017-05-30T00:00:00,19,7,65,,0.08
21844,2017,2017-05-30T00:00:00,20,7,65,,0.08
21845,2017,2017-05-30T00:00:00,21,7,65,,0.08
21846,2017,2017-05-30T00:00:00,22,7,65,,0.08
21847,2017,2017-05-30T00:00:00,23,7,65,,0.08
21848,2017,2017-05-30T00:00:00,24,7,65,,0.08
21849,2017,2017-05-30T00:00:00,25,7,65,,0.08
21850,2017,2017-05-30T00:00:00,26,7,65,,0.08
21851,2017,2017-05-30T00:00:00,27,7,65,,0.08
21852,2017,2017-05-30T00:00:00,28,7,65,,0.08
21853,2017,2017-05-30T00:00:00,29,7,65,,0.08
21854,2017,2017-05-30T00:00:00,30,7,65,,0.08
21855,2017,2017-05-30T00:00:00,31,7,65,,0.08
21856,2017,2017-05-30T00:00:00,32,7,65,,0.08
21857,2017,2017-05-30T00:00:00,33,7,65,,0.08
21858,2017,2017-05-30T00:00:00,34,7,65,,0.08
21859,2017,2017-05-30T00:00:00,35,7,65,,0.08
21860,2017,2017-05-30T00:00:00,36,7,65,,0.08
21861,2017,2017-05-30T00:00:00,37,7,65,,0.08
21862,2017,2017-05-30T00:00:00,38,7,65,,0.08
21863,2017,2017-05-30T00:00:00,39,7,65,,0.08
21864,2017,2017-05-30T00:00:00,40,7,65,,0.08
21865,2017,2017-05-30T00:00:00,41,7,65,,0.08
21866,2017,2017-05-30T00:00:00,42,7,65,,0.08
21867,2017,2017-05-30T00:00:00,43,7,65,,0.08
21868,2017,2017-05-30T00:00:00,44,7,65,,0.08
21869,2017,2017-05-30T00:00:00,45,7,65,,0.08
21870,2017,2017-05-30T00:00:00,46,7,65,,0.08
21871,2017,2017-05-30T00:00:00,47,7,65,,0.08
21872,2017,2017-05-30T00:00:00,48,7,65,,0.08
21873,2017,2017-05-30T00:00:00,49,7,65,,0.08
21874,2017,2017-05-30T00:00:00,50,7,65,,0.08
21875,2017,2017-05-30T00:00:00,51,7,65,,0.08
21876,2017,2017-05-30T00:00:00,52,7,65,,0.08
21877,2017,2017-05-30T00:00:00,53,7,65,,0.08
21878,2017,2017-05-30T00:00:00,54,7,65,,0.08
21879,2017,2017-05-30T00:00:00,55,7,65,,0.08
21880,2017,2017-05-30T00:00:00,56,7,65,,0.08
21881,2017,2017-05-30T00:00:00,57,7,65,,0.08
21882,2017,2017-05-30T00:00:00,58,7,65,,0.08
21883,2017,2017-05-30T00:00:00,59,7,65,,0.08
21884,2017,2017-05-30T00:00:00,60,7,65,,0.08
21885,2017,2017-05-30T00:00:00,61,7,65,,0.08
21886,2017,2017-05-30T00:00:00,62,7,65,,0.08
21887,2017,2017-05-30T00:00:00,63,7,65,,0.08
21888,2017,2017-05-30T00:00:00,64,7,65,,0.08
21889,2017,2017-06-14T00:00:00,1,7,77,,1
21890,2017,2017-06-14T00:00:00,2,7,77,,1
21891,2017,2017-06-14T00:00:00,3,7,77,,1
21892,2017,2017-06-14T00:00:00,4,7,77,,1
21893,2017,2017-06-14T00:00:00,5,7,77,,1
21894,2017,2017-06-14T00:00:00,6,7,77,,1
21895,2017,2017-06-14T00:00:00,7,7,77,,1
21896,2017,2017-06-14T00:00:00,8,7,77,,1
21897,2017,2017-06-14T00:00:00,9,7,77,,1
21898,2017,2017-06-14T00:00:00,10,7,77,,1
21899,2017,2017-06-14T00:00:00,11,7,77,,1
21900,2017,2017-06-14T00:00:00,12,7,77,,1
21901,2017,2017-06-14T00:00:00,13,7,77,,1
21902,2017,2017-06-14T00:00:00,14,7,77,,1
21903,2017,2017-06-14T00:00:00,15,7,77,,1
21904,2017,2017-06-14T00:00:00,16,7,77,,1
21905,2017,2017-06-14T00:00:00,17,7,77,,1
21906,2017,2017-06-14T00:00:00,18,7,77,,1
21907,2017,2017-06-14T00:00:00,19,7,77,,1
21908,2017,2017-06-14T00:00:00,20,7,77,,1
21909,2017,2017-06-14T00:00:00,21,7,77,,1
21910,2017,2017-06-14T00:00:00,22,7,77,,1
21911,2017,2017-06-14T00:00:00,23,7,77,,1
21912,2017,2017-06-14T00:00:00,24,7,77,,1
21913,2017,2017-06-14T00:00:00,25,7,77,,1
21914,2017,2017-06-14T00:00:00,26,7,77,,1
21915,2017,2017-06-14T00:00:00,27,7,77,,1
21916,2017,2017-06-14T00:00:00,28,7,77,,1
21917,2017,2017-06-14T00:00:00,29,7,77,,1
21918,2017,2017-06-14T00:00:00,30,7,77,,1
21919,2017,2017-06-14T00:00:00,31,7,77,,1
21920,2017,2017-06-14T00:00:00,32,7,77,,1
21921,2017,2017-06-14T00:00:00,33,7,77,,1
21922,2017,2017-06-14T00:00:00,34,7,77,,1
21923,2017,2017-06-14T00:00:00,35,7,77,,1
21924,2017,2017-06-14T00:00:00,36,7,77,,1
21925,2017,2017-06-14T00:00:00,37,7,77,,1
21926,2017,2017-06-14T00:00:00,38,7,77,,1
21927,2017,2017-06-14T00:00:00,39,7,77,,1
21928,2017,2017-06-14T00:00:00,40,7,77,,1
21929,2017,2017-06-14T00:00:00,41,7,77,,1
21930,2017,2017-06-14T00:00:00,42,7,77,,1
21931,2017,2017-06-14T00:00:00,43,7,77,,1
21932,2017,2017-06-14T00:00:00,44,7,77,,1
21933,2017,2017-06-14T00:00:00,45,7,77,,1
21934,2017,2017-06-14T00:00:00,46,7,77,,1
21935,2017,2017-06-14T00:00:00,47,7,77,,1
21936,2017,2017-06-14T00:00:00,48,7,77,,1
21937,2017,2017-06-14T00:00:00,49,7,77,,1
21938,2017,2017-06-14T00:00:00,50,7,77,,1
21939,2017,2017-06-14T00:00:00,51,7,77,,1
21940,2017,2017-06-14T00:00:00,52,7,77,,1
21941,2017,2017-06-14T00:00:00,53,7,77,,1
21942,2017,2017-06-14T00:00:00,54,7,77,,1
21943,2017,2017-06-14T00:00:00,55,7,77,,1
21944,2017,2017-06-14T00:00:00,56,7,77,,1
21945,2017,2017-06-14T00:00:00,57,7,77,,1
21946,2017,2017-06-14T00:00:00,58,7,77,,1
21947,2017,2017-06-14T00:00:00,59,7,77,,1
21948,2017,2017-06-14T00:00:00,60,7,77,,1
21949,2017,2017-06-14T00:00:00,61,7,77,,1
21950,2017,2017-06-14T00:00:00,62,7,77,,1
21951,2017,2017-06-14T00:00:00,63,7,77,,1
21952,2017,2017-06-14T00:00:00,64,7,77,,1
21953,2018,2018-05-22T00:00:00,1,1,97,,1.5
21954,2018,2018-05-22T00:00:00,2,1,97,,1.5
21955,2018,2018-05-22T00:00:00,3,1,97,,1.5
21956,2018,2018-05-22T00:00:00,4,1,97,,1.5
21957,2018,2018-05-22T00:00:00,5,1,97,,1.5
21958,2018,2018-05-22T00:00:00,6,1,97,,1.5
21959,2018,2018-05-22T00:00:00,7,1,97,,1.5
21960,2018,2018-05-22T00:00:00,8,1,97,,1.5
21961,2018,2018-05-22T00:00:00,9,1,97,,1.5
21962,2018,2018-05-22T00:00:00,10,1,97,,1.5
21963,2018,2018-05-22T00:00:00,11,1,97,,1.5
21964,2018,2018-05-22T00:00:00,12,1,97,,1.5
21965,2018,2018-05-22T00:00:00,13,1,97,,1.5
21966,2018,2018-05-22T00:00:00,14,1,97,,1.5
21967,2018,2018-05-22T00:00:00,15,1,97,,1.5
21968,2018,2018-05-22T00:00:00,16,1,97,,1.5
21969,2018,2018-05-22T00:00:00,17,1,97,,1.5
21970,2018,2018-05-22T00:00:00,18,1,97,,1.5
21971,2018,2018-05-22T00:00:00,19,1,97,,1.5
21972,2018,2018-05-22T00:00:00,20,1,97,,1.5
21973,2018,2018-05-22T00:00:00,21,1,97,,1.5
21974,2018,2018-05-22T00:00:00,22,1,97,,1.5
21975,2018,2018-05-22T00:00:00,23,1,97,,1.5
21976,2018,2018-05-22T00:00:00,24,1,97,,1.5
21977,2018,2018-05-22T00:00:00,25,1,97,,1.5
21978,2018,2018-05-22T00:00:00,26,1,97,,1.5
21979,2018,2018-05-22T00:00:00,27,1,97,,1.5
21980,2018,2018-05-22T00:00:00,28,1,97,,1.5
21981,2018,2018-05-22T00:00:00,29,1,97,,1.5
21982,2018,2018-05-22T00:00:00,30,1,97,,1.5
21983,2018,2018-05-22T00:00:00,31,1,97,,1.5
21984,2018,2018-05-22T00:00:00,32,1,97,,1.5
21985,2018,2018-05-22T00:00:00,33,1,97,,1.5
21986,2018,2018-05-22T00:00:00,34,1,97,,1.5
21987,2018,2018-05-22T00:00:00,35,1,97,,1.5
21988,2018,2018-05-22T00:00:00,36,1,97,,1.5
21989,2018,2018-05-22T00:00:00,37,1,97,,1.5
21990,2018,2018-05-22T00:00:00,38,1,97,,1.5
21991,2018,2018-05-22T00:00:00,39,1,97,,1.5
21992,2018,2018-05-22T00:00:00,40,1,97,,1.5
21993,2018,2018-05-22T00:00:00,41,1,97,,1.5
21994,2018,2018-05-22T00:00:00,42,1,97,,1.5
21995,2018,2018-05-22T00:00:00,43,1,97,,1.5
21996,2018,2018-05-22T00:00:00,44,1,97,,1.5
21997,2018,2018-05-22T00:00:00,45,1,97,,1.5
21998,2018,2018-05-22T00:00:00,46,1,97,,1.5
21999,2018,2018-05-22T00:00:00,47,1,97,,1.5
22000,2018,2018-05-22T00:00:00,48,1,97,,1.5
22001,2018,2018-05-22T00:00:00,49,1,97,,1.5
22002,2018,2018-05-22T00:00:00,50,1,97,,1.5
22003,2018,2018-05-22T00:00:00,51,1,97,,1.5
22004,2018,2018-05-22T00:00:00,52,1,97,,1.5
22005,2018,2018-05-22T00:00:00,53,1,97,,1.5
22006,2018,2018-05-22T00:00:00,54,1,97,,1.5
22007,2018,2018-05-22T00:00:00,55,1,97,,1.5
22008,2018,2018-05-22T00:00:00,56,1,97,,1.5
22009,2018,2018-05-22T00:00:00,57,1,97,,1.5
22010,2018,2018-05-22T00:00:00,58,1,97,,1.5
22011,2018,2018-05-22T00:00:00,59,1,97,,1.5
22012,2018,2018-05-22T00:00:00,60,1,97,,1.5
22013,2018,2018-05-22T00:00:00,61,1,97,,1.5
22014,2018,2018-05-22T00:00:00,62,1,97,,1.5
22015,2018,2018-05-22T00:00:00,63,1,97,,1.5
22016,2018,2018-05-22T00:00:00,64,1,97,,1.5
22017,2018,2018-05-22T00:00:00,1,1,108,,1.5
22018,2018,2018-05-22T00:00:00,2,1,108,,1.5
22019,2018,2018-05-22T00:00:00,3,1,108,,1.5
22020,2018,2018-05-22T00:00:00,4,1,108,,1.5
22021,2018,2018-05-22T00:00:00,5,1,108,,1.5
22022,2018,2018-05-22T00:00:00,6,1,108,,1.5
22023,2018,2018-05-22T00:00:00,7,1,108,,1.5
22024,2018,2018-05-22T00:00:00,8,1,108,,1.5
22025,2018,2018-05-22T00:00:00,9,1,108,,1.5
22026,2018,2018-05-22T00:00:00,10,1,108,,1.5
22027,2018,2018-05-22T00:00:00,11,1,108,,1.5
22028,2018,2018-05-22T00:00:00,12,1,108,,1.5
22029,2018,2018-05-22T00:00:00,13,1,108,,1.5
22030,2018,2018-05-22T00:00:00,14,1,108,,1.5
22031,2018,2018-05-22T00:00:00,15,1,108,,1.5
22032,2018,2018-05-22T00:00:00,16,1,108,,1.5
22033,2018,2018-05-22T00:00:00,17,1,108,,1.5
22034,2018,2018-05-22T00:00:00,18,1,108,,1.5
22035,2018,2018-05-22T00:00:00,19,1,108,,1.5
22036,2018,2018-05-22T00:00:00,20,1,108,,1.5
22037,2018,2018-05-22T00:00:00,21,1,108,,1.5
22038,2018,2018-05-22T00:00:00,22,1,108,,1.5
22039,2018,2018-05-22T00:00:00,23,1,108,,1.5
22040,2018,2018-05-22T00:00:00,24,1,108,,1.5
22041,2018,2018-05-22T00:00:00,25,1,108,,1.5
22042,2018,2018-05-22T00:00:00,26,1,108,,1.5
22043,2018,2018-05-22T00:00:00,27,1,108,,1.5
22044,2018,2018-05-22T00:00:00,28,1,108,,1.5
22045,2018,2018-05-22T00:00:00,29,1,108,,1.5
22046,2018,2018-05-22T00:00:00,30,1,108,,1.5
22047,2018,2018-05-22T00:00:00,31,1,108,,1.5
22048,2018,2018-05-22T00:00:00,32,1,108,,1.5
22049,2018,2018-05-22T00:00:00,33,1,108,,1.5
22050,2018,2018-05-22T00:00:00,34,1,108,,1.5
22051,2018,2018-05-22T00:00:00,35,1,108,,1.5
22052,2018,2018-05-22T00:00:00,36,1,108,,1.5
22053,2018,2018-05-22T00:00:00,37,1,108,,1.5
22054,2018,2018-05-22T00:00:00,38,1,108,,1.5
22055,2018,2018-05-22T00:00:00,39,1,108,,1.5
22056,2018,2018-05-22T00:00:00,40,1,108,,1.5
22057,2018,2018-05-22T00:00:00,41,1,108,,1.5
22058,2018,2018-05-22T00:00:00,42,1,108,,1.5
22059,2018,2018-05-22T00:00:00,43,1,108,,1.5
22060,2018,2018-05-22T00:00:00,44,1,108,,1.5
22061,2018,2018-05-22T00:00:00,45,1,108,,1.5
22062,2018,2018-05-22T00:00:00,46,1,108,,1.5
22063,2018,2018-05-22T00:00:00,47,1,108,,1.5
22064,2018,2018-05-22T00:00:00,48,1,108,,1.5
22065,2018,2018-05-22T00:00:00,49,1,108,,1.5
22066,2018,2018-05-22T00:00:00,50,1,108,,1.5
22067,2018,2018-05-22T00:00:00,51,1,108,,1.5
22068,2018,2018-05-22T00:00:00,52,1,108,,1.5
22069,2018,2018-05-22T00:00:00,53,1,108,,1.5
22070,2018,2018-05-22T00:00:00,54,1,108,,1.5
22071,2018,2018-05-22T00:00:00,55,1,108,,1.5
22072,2018,2018-05-22T00:00:00,56,1,108,,1.5
22073,2018,2018-05-22T00:00:00,57,1,108,,1.5
22074,2018,2018-05-22T00:00:00,58,1,108,,1.5
22075,2018,2018-05-22T00:00:00,59,1,108,,1.5
22076,2018,2018-05-22T00:00:00,60,1,108,,1.5
22077,2018,2018-05-22T00:00:00,61,1,108,,1.5
22078,2018,2018-05-22T00:00:00,62,1,108,,1.5
22079,2018,2018-05-22T00:00:00,63,1,108,,1.5
22080,2018,2018-05-22T00:00:00,64,1,108,,1.5
22081,2019,2019-04-02T00:00:00,1,1,10,,1
22082,2019,2019-04-02T00:00:00,2,1,10,,1
22083,2019,2019-04-02T00:00:00,3,1,10,,1
22084,2019,2019-04-02T00:00:00,4,1,10,,1
22085,2019,2019-04-02T00:00:00,5,1,10,,1
22086,2019,2019-04-02T00:00:00,6,1,10,,1
22087,2019,2019-04-02T00:00:00,7,1,10,,1
22088,2019,2019-04-02T00:00:00,8,1,10,,1
22089,2019,2019-04-02T00:00:00,9,1,10,,1
22090,2019,2019-04-02T00:00:00,10,1,10,,1
22091,2019,2019-04-02T00:00:00,11,1,10,,1
22092,2019,2019-04-02T00:00:00,12,1,10,,1
22093,2019,2019-04-02T00:00:00,13,1,10,,1
22094,2019,2019-04-02T00:00:00,14,1,10,,1
22095,2019,2019-04-02T00:00:00,15,1,10,,1
22096,2019,2019-04-02T00:00:00,16,1,10,,1
22097,2019,2019-04-02T00:00:00,17,1,10,,1
22098,2019,2019-04-02T00:00:00,18,1,10,,1
22099,2019,2019-04-02T00:00:00,19,1,10,,1
22100,2019,2019-04-02T00:00:00,20,1,10,,1
22101,2019,2019-04-02T00:00:00,21,1,10,,1
22102,2019,2019-04-02T00:00:00,22,1,10,,1
22103,2019,2019-04-02T00:00:00,23,1,10,,1
22104,2019,2019-04-02T00:00:00,24,1,10,,1
22105,2019,2019-04-02T00:00:00,25,1,10,,1
22106,2019,2019-04-02T00:00:00,26,1,10,,1
22107,2019,2019-04-02T00:00:00,27,1,10,,1
22108,2019,2019-04-02T00:00:00,28,1,10,,1
22109,2019,2019-04-02T00:00:00,29,1,10,,1
22110,2019,2019-04-02T00:00:00,30,1,10,,1
22111,2019,2019-04-02T00:00:00,31,1,10,,1
22112,2019,2019-04-02T00:00:00,32,1,10,,1
22113,2019,2019-04-02T00:00:00,33,1,10,,1
22114,2019,2019-04-02T00:00:00,34,1,10,,1
22115,2019,2019-04-02T00:00:00,35,1,10,,1
22116,2019,2019-04-02T00:00:00,36,1,10,,1
22117,2019,2019-04-02T00:00:00,37,1,10,,1
22118,2019,2019-04-02T00:00:00,38,1,10,,1
22119,2019,2019-04-02T00:00:00,39,1,10,,1
22120,2019,2019-04-02T00:00:00,40,1,10,,1
22121,2019,2019-04-02T00:00:00,41,1,10,,1
22122,2019,2019-04-02T00:00:00,42,1,10,,1
22123,2019,2019-04-02T00:00:00,43,1,10,,1
22124,2019,2019-04-02T00:00:00,44,1,10,,1
22125,2019,2019-04-02T00:00:00,45,1,10,,1
22126,2019,2019-04-02T00:00:00,46,1,10,,1
22127,2019,2019-04-02T00:00:00,47,1,10,,1
22128,2019,2019-04-02T00:00:00,48,1,10,,1
22129,2019,2019-04-02T00:00:00,49,1,10,,1
22130,2019,2019-04-02T00:00:00,50,1,10,,1
22131,2019,2019-04-02T00:00:00,51,1,10,,1
22132,2019,2019-04-02T00:00:00,52,1,10,,1
22133,2019,2019-04-02T00:00:00,53,1,10,,1
22134,2019,2019-04-02T00:00:00,54,1,10,,1
22135,2019,2019-04-02T00:00:00,55,1,10,,1
22136,2019,2019-04-02T00:00:00,56,1,10,,1
22137,2019,2019-04-02T00:00:00,57,1,10,,1
22138,2019,2019-04-02T00:00:00,58,1,10,,1
22139,2019,2019-04-02T00:00:00,59,1,10,,1
22140,2019,2019-04-02T00:00:00,60,1,10,,1
22141,2019,2019-04-02T00:00:00,61,1,10,,1
22142,2019,2019-04-02T00:00:00,62,1,10,,1
22143,2019,2019-04-02T00:00:00,63,1,10,,1
22144,2019,2019-04-02T00:00:00,64,1,10,,1
22145,2019,2019-05-15T00:00:00,1,1,50,,1.5
22146,2019,2019-05-15T00:00:00,2,1,50,,1.5
22147,2019,2019-05-15T00:00:00,3,1,50,,1.5
22148,2019,2019-05-15T00:00:00,4,1,50,,1.5
22149,2019,2019-05-15T00:00:00,5,1,50,,1.5
22150,2019,2019-05-15T00:00:00,6,1,50,,1.5
22151,2019,2019-05-15T00:00:00,7,1,50,,1.5
22152,2019,2019-05-15T00:00:00,8,1,50,,1.5
22153,2019,2019-05-15T00:00:00,9,1,50,,1.5
22154,2019,2019-05-15T00:00:00,10,1,50,,1.5
22155,2019,2019-05-15T00:00:00,11,1,50,,1.5
22156,2019,2019-05-15T00:00:00,12,1,50,,1.5
22157,2019,2019-05-15T00:00:00,13,1,50,,1.5
22158,2019,2019-05-15T00:00:00,14,1,50,,1.5
22159,2019,2019-05-15T00:00:00,15,1,50,,1.5
22160,2019,2019-05-15T00:00:00,16,1,50,,1.5
22161,2019,2019-05-15T00:00:00,17,1,50,,1.5
22162,2019,2019-05-15T00:00:00,18,1,50,,1.5
22163,2019,2019-05-15T00:00:00,19,1,50,,1.5
22164,2019,2019-05-15T00:00:00,20,1,50,,1.5
22165,2019,2019-05-15T00:00:00,21,1,50,,1.5
22166,2019,2019-05-15T00:00:00,22,1,50,,1.5
22167,2019,2019-05-15T00:00:00,23,1,50,,1.5
22168,2019,2019-05-15T00:00:00,24,1,50,,1.5
22169,2019,2019-05-15T00:00:00,25,1,50,,1.5
22170,2019,2019-05-15T00:00:00,26,1,50,,1.5
22171,2019,2019-05-15T00:00:00,27,1,50,,1.5
22172,2019,2019-05-15T00:00:00,28,1,50,,1.5
22173,2019,2019-05-15T00:00:00,29,1,50,,1.5
22174,2019,2019-05-15T00:00:00,30,1,50,,1.5
22175,2019,2019-05-15T00:00:00,31,1,50,,1.5
22176,2019,2019-05-15T00:00:00,32,1,50,,1.5
22177,2019,2019-05-15T00:00:00,33,1,50,,1.5
22178,2019,2019-05-15T00:00:00,34,1,50,,1.5
22179,2019,2019-05-15T00:00:00,35,1,50,,1.5
22180,2019,2019-05-15T00:00:00,36,1,50,,1.5
22181,2019,2019-05-15T00:00:00,37,1,50,,1.5
22182,2019,2019-05-15T00:00:00,38,1,50,,1.5
22183,2019,2019-05-15T00:00:00,39,1,50,,1.5
22184,2019,2019-05-15T00:00:00,40,1,50,,1.5
22185,2019,2019-05-15T00:00:00,41,1,50,,1.5
22186,2019,2019-05-15T00:00:00,42,1,50,,1.5
22187,2019,2019-05-15T00:00:00,43,1,50,,1.5
22188,2019,2019-05-15T00:00:00,44,1,50,,1.5
22189,2019,2019-05-15T00:00:00,45,1,50,,1.5
22190,2019,2019-05-15T00:00:00,46,1,50,,1.5
22191,2019,2019-05-15T00:00:00,47,1,50,,1.5
22192,2019,2019-05-15T00:00:00,48,1,50,,1.5
22193,2019,2019-05-15T00:00:00,49,1,50,,1.5
22194,2019,2019-05-15T00:00:00,50,1,50,,1.5
22195,2019,2019-05-15T00:00:00,51,1,50,,1.5
22196,2019,2019-05-15T00:00:00,52,1,50,,1.5
22197,2019,2019-05-15T00:00:00,53,1,50,,1.5
22198,2019,2019-05-15T00:00:00,54,1,50,,1.5
22199,2019,2019-05-15T00:00:00,55,1,50,,1.5
22200,2019,2019-05-15T00:00:00,56,1,50,,1.5
22201,2019,2019-05-15T00:00:00,57,1,50,,1.5
22202,2019,2019-05-15T00:00:00,58,1,50,,1.5
22203,2019,2019-05-15T00:00:00,59,1,50,,1.5
22204,2019,2019-05-15T00:00:00,60,1,50,,1.5
22205,2019,2019-05-15T00:00:00,61,1,50,,1.5
22206,2019,2019-05-15T00:00:00,62,1,50,,1.5
22207,2019,2019-05-15T00:00:00,63,1,50,,1.5
