Pflanzenschutz_ID,Versuchsjahr,Termin,Parzelle_ID,Kultur_ID,Pflanzenschutz_Mittel_ID,Menge_l_ha,Menge_kg_ha
22208,2019,2019-05-15T00:00:00,64,1,50,,1.5
22209,2019,2019-05-07T00:00:00,1,1,60,,0.08
22210,2019,2019-05-07T00:00:00,2,1,60,,0.08
22211,2019,2019-05-07T00:00:00,3,1,60,,0.08
22212,2019,2019-05-07T00:00:00,4,1,60,,0.08
22213,2019,2019-05-07T00:00:00,5,1,60,,0.08
22214,2019,2019-05-07T00:00:00,6,1,60,,0.08
22215,2019,2019-05-07T00:00:00,7,1,60,,0.08
22216,2019,2019-05-07T00:00:00,8,1,60,,0.08
22217,2019,2019-05-07T00:00:00,9,1,60,,0.08
22218,2019,2019-05-07T00:00:00,10,1,60,,0.08
22219,2019,2019-05-07T00:00:00,11,1,60,,0.08
22220,2019,2019-05-07T00:00:00,12,1,60,,0.08
22221,2019,2019-05-07T00:00:00,13,1,60,,0.08
22222,2019,2019-05-07T00:00:00,14,1,60,,0.08
22223,2019,2019-05-07T00:00:00,15,1,60,,0.08
22224,2019,2019-05-07T00:00:00,16,1,60,,0.08
22225,2019,2019-05-07T00:00:00,17,1,60,,0.08
22226,2019,2019-05-07T00:00:00,18,1,60,,0.08
22227,2019,2019-05-07T00:00:00,19,1,60,,0.08
22228,2019,2019-05-07T00:00:00,20,1,60,,0.08
22229,2019,2019-05-07T00:00:00,21,1,60,,0.08
22230,2019,2019-05-07T00:00:00,22,1,60,,0.08
22231,2019,2019-05-07T00:00:00,23,1,60,,0.08
22232,2019,2019-05-07T00:00:00,24,1,60,,0.08
22233,2019,2019-05-07T00:00:00,25,1,60,,0.08
22234,2019,2019-05-07T00:00:00,26,1,60,,0.08
22235,2019,2019-05-07T00:00:00,27,1,60,,0.08
22236,2019,2019-05-07T00:00:00,28,1,60,,0.08
22237,2019,2019-05-07T00:00:00,29,1,60,,0.08
22238,2019,2019-05-07T00:00:00,30,1,60,,0.08
22239,2019,2019-05-07T00:00:00,31,1,60,,0.08
22240,2019,2019-05-07T00:00:00,32,1,60,,0.08
22241,2019,2019-05-07T00:00:00,33,1,60,,0.08
22242,2019,2019-05-07T00:00:00,34,1,60,,0.08
22243,2019,2019-05-07T00:00:00,35,1,60,,0.08
22244,2019,2019-05-07T00:00:00,36,1,60,,0.08
22245,2019,2019-05-07T00:00:00,37,1,60,,0.08
22246,2019,2019-05-07T00:00:00,38,1,60,,0.08
22247,2019,2019-05-07T00:00:00,39,1,60,,0.08
22248,2019,2019-05-07T00:00:00,40,1,60,,0.08
22249,2019,2019-05-07T00:00:00,41,1,60,,0.08
22250,2019,2019-05-07T00:00:00,42,1,60,,0.08
22251,2019,2019-05-07T00:00:00,43,1,60,,0.08
22252,2019,2019-05-07T00:00:00,44,1,60,,0.08
22253,2019,2019-05-07T00:00:00,45,1,60,,0.08
22254,2019,2019-05-07T00:00:00,46,1,60,,0.08
22255,2019,2019-05-07T00:00:00,47,1,60,,0.08
22256,2019,2019-05-07T00:00:00,48,1,60,,0.08
22257,2019,2019-05-07T00:00:00,49,1,60,,0.08
22258,2019,2019-05-07T00:00:00,50,1,60,,0.08
22259,2019,2019-05-07T00:00:00,51,1,60,,0.08
22260,2019,2019-05-07T00:00:00,52,1,60,,0.08
22261,2019,2019-05-07T00:00:00,53,1,60,,0.08
22262,2019,2019-05-07T00:00:00,54,1,60,,0.08
22263,2019,2019-05-07T00:00:00,55,1,60,,0.08
22264,2019,2019-05-07T00:00:00,56,1,60,,0.08
22265,2019,2019-05-07T00:00:00,57,1,60,,0.08
22266,2019,2019-05-07T00:00:00,58,1,60,,0.08
22267,2019,2019-05-07T00:00:00,59,1,60,,0.08
22268,2019,2019-05-07T00:00:00,60,1,60,,0.08
22269,2019,2019-05-07T00:00:00,61,1,60,,0.08
22270,2019,2019-05-07T00:00:00,62,1,60,,0.08
22271,2019,2019-05-07T00:00:00,63,1,60,,0.08
22272,2019,2019-05-07T00:00:00,64,1,60,,0.08
22273,2019,2019-04-02T00:00:00,1,1,33,,0.4
22274,2019,2019-04-02T00:00:00,2,1,33,,0.4
22275,2019,2019-04-02T00:00:00,3,1,33,,0.4
22276,2019,2019-04-02T00:00:00,4,1,33,,0.4
22277,2019,2019-04-02T00:00:00,5,1,33,,0.4
22278,2019,2019-04-02T00:00:00,6,1,33,,0.4
22279,2019,2019-04-02T00:00:00,7,1,33,,0.4
22280,2019,2019-04-02T00:00:00,8,1,33,,0.4
22281,2019,2019-04-02T00:00:00,9,1,33,,0.4
22282,2019,2019-04-02T00:00:00,10,1,33,,0.4
22283,2019,2019-04-02T00:00:00,11,1,33,,0.4
22284,2019,2019-04-02T00:00:00,12,1,33,,0.4
22285,2019,2019-04-02T00:00:00,13,1,33,,0.4
22286,2019,2019-04-02T00:00:00,14,1,33,,0.4
22287,2019,2019-04-02T00:00:00,15,1,33,,0.4
22288,2019,2019-04-02T00:00:00,16,1,33,,0.4
22289,2019,2019-04-02T00:00:00,17,1,33,,0.4
22290,2019,2019-04-02T00:00:00,18,1,33,,0.4
22291,2019,2019-04-02T00:00:00,19,1,33,,0.4
22292,2019,2019-04-02T00:00:00,20,1,33,,0.4
22293,2019,2019-04-02T00:00:00,21,1,33,,0.4
22294,2019,2019-04-02T00:00:00,22,1,33,,0.4
22295,2019,2019-04-02T00:00:00,23,1,33,,0.4
22296,2019,2019-04-02T00:00:00,24,1,33,,0.4
22297,2019,2019-04-02T00:00:00,25,1,33,,0.4
22298,2019,2019-04-02T00:00:00,26,1,33,,0.4
22299,2019,2019-04-02T00:00:00,27,1,33,,0.4
22300,2019,2019-04-02T00:00:00,28,1,33,,0.4
22301,2019,2019-04-02T00:00:00,29,1,33,,0.4
22302,2019,2019-04-02T00:00:00,30,1,33,,0.4
22303,2019,2019-04-02T00:00:00,31,1,33,,0.4
22304,2019,2019-04-02T00:00:00,32,1,33,,0.4
22305,2019,2019-04-02T00:00:00,33,1,33,,0.4
22306,2019,2019-04-02T00:00:00,34,1,33,,0.4
22307,2019,2019-04-02T00:00:00,35,1,33,,0.4
22308,2019,2019-04-02T00:00:00,36,1,33,,0.4
22309,2019,2019-04-02T00:00:00,37,1,33,,0.4
22310,2019,2019-04-02T00:00:00,38,1,33,,0.4
22311,2019,2019-04-02T00:00:00,39,1,33,,0.4
22312,2019,2019-04-02T00:00:00,40,1,33,,0.4
22313,2019,2019-04-02T00:00:00,41,1,33,,0.4
22314,2019,2019-04-02T00:00:00,42,1,33,,0.4
22315,2019,2019-04-02T00:00:00,43,1,33,,0.4
22316,2019,2019-04-02T00:00:00,44,1,33,,0.4
22317,2019,2019-04-02T00:00:00,45,1,33,,0.4
22318,2019,2019-04-02T00:00:00,46,1,33,,0.4
22319,2019,2019-04-02T00:00:00,47,1,33,,0.4
22320,2019,2019-04-02T00:00:00,48,1,33,,0.4
22321,2019,2019-04-02T00:00:00,49,1,33,,0.4
22322,2019,2019-04-02T00:00:00,50,1,33,,0.4
22323,2019,2019-04-02T00:00:00,51,1,33,,0.4
22324,2019,2019-04-02T00:00:00,52,1,33,,0.4
22325,2019,2019-04-02T00:00:00,53,1,33,,0.4
22326,2019,2019-04-02T00:00:00,54,1,33,,0.4
22327,2019,2019-04-02T00:00:00,55,1,33,,0.4
22328,2019,2019-04-02T00:00:00,56,1,33,,0.4
22329,2019,2019-04-02T00:00:00,57,1,33,,0.4
22330,2019,2019-04-02T00:00:00,58,1,33,,0.4
22331,2019,2019-04-02T00:00:00,59,1,33,,0.4
22332,2019,2019-04-02T00:00:00,60,1,33,,0.4
22333,2019,2019-04-02T00:00:00,61,1,33,,0.4
22334,2019,2019-04-02T00:00:00,62,1,33,,0.4
22335,2019,2019-04-02T00:00:00,63,1,33,,0.4
22336,2019,2019-04-02T00:00:00,64,1,33,,0.4
22337,2019,2019-05-07T00:00:00,1,7,68,,0.4
22338,2019,2019-05-07T00:00:00,2,7,68,,0.4
22339,2019,2019-05-07T00:00:00,3,7,68,,0.4
22340,2019,2019-05-07T00:00:00,4,7,68,,0.4
22341,2019,2019-05-07T00:00:00,5,7,68,,0.4
22342,2019,2019-05-07T00:00:00,6,7,68,,0.4
22343,2019,2019-05-07T00:00:00,7,7,68,,0.4
22344,2019,2019-05-07T00:00:00,8,7,68,,0.4
22345,2019,2019-05-07T00:00:00,9,7,68,,0.4
22346,2019,2019-05-07T00:00:00,10,7,68,,0.4
22347,2019,2019-05-07T00:00:00,11,7,68,,0.4
22348,2019,2019-05-07T00:00:00,12,7,68,,0.4
22349,2019,2019-05-07T00:00:00,13,7,68,,0.4
22350,2019,2019-05-07T00:00:00,14,7,68,,0.4
22351,2019,2019-05-07T00:00:00,15,7,68,,0.4
22352,2019,2019-05-07T00:00:00,16,7,68,,0.4
22353,2019,2019-05-07T00:00:00,17,7,68,,0.4
22354,2019,2019-05-07T00:00:00,18,7,68,,0.4
22355,2019,2019-05-07T00:00:00,19,7,68,,0.4
22356,2019,2019-05-07T00:00:00,20,7,68,,0.4
22357,2019,2019-05-07T00:00:00,21,7,68,,0.4
22358,2019,2019-05-07T00:00:00,22,7,68,,0.4
22359,2019,2019-05-07T00:00:00,23,7,68,,0.4
22360,2019,2019-05-07T00:00:00,24,7,68,,0.4
22361,2019,2019-05-07T00:00:00,25,7,68,,0.4
22362,2019,2019-05-07T00:00:00,26,7,68,,0.4
22363,2019,2019-05-07T00:00:00,27,7,68,,0.4
22364,2019,2019-05-07T00:00:00,28,7,68,,0.4
22365,2019,2019-05-07T00:00:00,29,7,68,,0.4
22366,2019,2019-05-07T00:00:00,30,7,68,,0.4
22367,2019,2019-05-07T00:00:00,31,7,68,,0.4
22368,2019,2019-05-07T00:00:00,32,7,68,,0.4
22369,2019,2019-05-07T00:00:00,33,7,68,,0.4
22370,2019,2019-05-07T00:00:00,34,7,68,,0.4
22371,2019,2019-05-07T00:00:00,35,7,68,,0.4
22372,2019,2019-05-07T00:00:00,36,7,68,,0.4
22373,2019,2019-05-07T00:00:00,37,7,68,,0.4
22374,2019,2019-05-07T00:00:00,38,7,68,,0.4
22375,2019,2019-05-07T00:00:00,39,7,68,,0.4
22376,2019,2019-05-07T00:00:00,40,7,68,,0.4
22377,2019,2019-05-07T00:00:00,41,7,68,,0.4
22378,2019,2019-05-07T00:00:00,42,7,68,,0.4
22379,2019,2019-05-07T00:00:00,43,7,68,,0.4
22380,2019,2019-05-07T00:00:00,44,7,68,,0.4
22381,2019,2019-05-07T00:00:00,45,7,68,,0.4
22382,2019,2019-05-07T00:00:00,46,7,68,,0.4
22383,2019,2019-05-07T00:00:00,47,7,68,,0.4
22384,2019,2019-05-07T00:00:00,48,7,68,,0.4
22385,2019,2019-05-07T00:00:00,49,7,68,,0.4
22386,2019,2019-05-07T00:00:00,50,7,68,,0.4
22387,2019,2019-05-07T00:00:00,51,7,68,,0.4
22388,2019,2019-05-07T00:00:00,52,7,68,,0.4
22389,2019,2019-05-07T00:00:00,53,7,68,,0.4
22390,2019,2019-05-07T00:00:00,54,7,68,,0.4
22391,2019,2019-05-07T00:00:00,55,7,68,,0.4
22392,2019,2019-05-07T00:00:00,56,7,68,,0.4
22393,2019,2019-05-07T00:00:00,57,7,68,,0.4
22394,2019,2019-05-07T00:00:00,58,7,68,,0.4
22395,2019,2019-05-07T00:00:00,59,7,68,,0.4
22396,2019,2019-05-07T00:00:00,60,7,68,,0.4
22397,2019,2019-05-07T00:00:00,61,7,68,,0.4
22398,2019,2019-05-07T00:00:00,62,7,68,,0.4
22399,2019,2019-05-07T00:00:00,63,7,68,,0.4
22400,2019,2019-05-07T00:00:00,64,7,68,,0.4
22401,2020,2020-04-28T00:00:00,1,8,76,,0.2
22402,2020,2020-04-28T00:00:00,2,8,76,,0.2
22403,2020,2020-04-28T00:00:00,3,8,76,,0.2
22404,2020,2020-04-28T00:00:00,4,8,76,,0.2
22405,2020,2020-04-28T00:00:00,5,8,76,,0.2
22406,2020,2020-04-28T00:00:00,6,8,76,,0.2
22407,2020,2020-04-28T00:00:00,7,8,76,,0.2
22408,2020,2020-04-28T00:00:00,8,8,76,,0.2
22409,2020,2020-04-28T00:00:00,9,8,76,,0.2
22410,2020,2020-04-28T00:00:00,10,8,76,,0.2
22411,2020,2020-04-28T00:00:00,11,8,76,,0.2
22412,2020,2020-04-28T00:00:00,12,8,76,,0.2
22413,2020,2020-04-28T00:00:00,13,8,76,,0.2
22414,2020,2020-04-28T00:00:00,14,8,76,,0.2
22415,2020,2020-04-28T00:00:00,15,8,76,,0.2
22416,2020,2020-04-28T00:00:00,16,8,76,,0.2
22417,2020,2020-04-28T00:00:00,17,8,76,,0.2
22418,2020,2020-04-28T00:00:00,18,8,76,,0.2
22419,2020,2020-04-28T00:00:00,19,8,76,,0.2
22420,2020,2020-04-28T00:00:00,20,8,76,,0.2
22421,2020,2020-04-28T00:00:00,21,8,76,,0.2
22422,2020,2020-04-28T00:00:00,22,8,76,,0.2
22423,2020,2020-04-28T00:00:00,23,8,76,,0.2
22424,2020,2020-04-28T00:00:00,24,8,76,,0.2
22425,2020,2020-04-28T00:00:00,25,8,76,,0.2
22426,2020,2020-04-28T00:00:00,26,8,76,,0.2
22427,2020,2020-04-28T00:00:00,27,8,76,,0.2
22428,2020,2020-04-28T00:00:00,28,8,76,,0.2
22429,2020,2020-04-28T00:00:00,29,8,76,,0.2
22430,2020,2020-04-28T00:00:00,30,8,76,,0.2
22431,2020,2020-04-28T00:00:00,31,8,76,,0.2
22432,2020,2020-04-28T00:00:00,32,8,76,,0.2
22433,2020,2020-04-28T00:00:00,33,8,76,,0.2
22434,2020,2020-04-28T00:00:00,34,8,76,,0.2
22435,2020,2020-04-28T00:00:00,35,8,76,,0.2
22436,2020,2020-04-28T00:00:00,36,8,76,,0.2
22437,2020,2020-04-28T00:00:00,37,8,76,,0.2
22438,2020,2020-04-28T00:00:00,38,8,76,,0.2
22439,2020,2020-04-28T00:00:00,39,8,76,,0.2
22440,2020,2020-04-28T00:00:00,40,8,76,,0.2
22441,2020,2020-04-28T00:00:00,41,8,76,,0.2
22442,2020,2020-04-28T00:00:00,42,8,76,,0.2
22443,2020,2020-04-28T00:00:00,43,8,76,,0.2
22444,2020,2020-04-28T00:00:00,44,8,76,,0.2
22445,2020,2020-04-28T00:00:00,45,8,76,,0.2
22446,2020,2020-04-28T00:00:00,46,8,76,,0.2
22447,2020,2020-04-28T00:00:00,47,8,76,,0.2
22448,2020,2020-04-28T00:00:00,48,8,76,,0.2
22449,2020,2020-04-28T00:00:00,49,8,76,,0.2
22450,2020,2020-04-28T00:00:00,50,8,76,,0.2
22451,2020,2020-04-28T00:00:00,51,8,76,,0.2
22452,2020,2020-04-28T00:00:00,52,8,76,,0.2
22453,2020,2020-04-28T00:00:00,53,8,76,,0.2
22454,2020,2020-04-28T00:00:00,54,8,76,,0.2
22455,2020,2020-04-28T00:00:00,55,8,76,,0.2
22456,2020,2020-04-28T00:00:00,56,8,76,,0.2
22457,2020,2020-04-28T00:00:00,57,8,76,,0.2
22458,2020,2020-04-28T00:00:00,58,8,76,,0.2
22459,2020,2020-04-28T00:00:00,59,8,76,,0.2
22460,2020,2020-04-28T00:00:00,60,8,76,,0.2
22461,2020,2020-04-28T00:00:00,61,8,76,,0.2
22462,2020,2020-04-28T00:00:00,62,8,76,,0.2
22463,2020,2020-04-28T00:00:00,63,8,76,,0.2
22464,2020,2020-04-28T00:00:00,64,8,76,,0.2
22465,2020,2020-04-28T00:00:00,1,8,33,,0.5
22466,2020,2020-04-28T00:00:00,2,8,33,,0.5
22467,2020,2020-04-28T00:00:00,3,8,33,,0.5
22468,2020,2020-04-28T00:00:00,4,8,33,,0.5
22469,2020,2020-04-28T00:00:00,5,8,33,,0.5
22470,2020,2020-04-28T00:00:00,6,8,33,,0.5
22471,2020,2020-04-28T00:00:00,7,8,33,,0.5
22472,2020,2020-04-28T00:00:00,8,8,33,,0.5
22473,2020,2020-04-28T00:00:00,9,8,33,,0.5
22474,2020,2020-04-28T00:00:00,10,8,33,,0.5
22475,2020,2020-04-28T00:00:00,11,8,33,,0.5
22476,2020,2020-04-28T00:00:00,12,8,33,,0.5
22477,2020,2020-04-28T00:00:00,13,8,33,,0.5
22478,2020,2020-04-28T00:00:00,14,8,33,,0.5
22479,2020,2020-04-28T00:00:00,15,8,33,,0.5
22480,2020,2020-04-28T00:00:00,16,8,33,,0.5
22481,2020,2020-04-28T00:00:00,17,8,33,,0.5
22482,2020,2020-04-28T00:00:00,18,8,33,,0.5
22483,2020,2020-04-28T00:00:00,19,8,33,,0.5
22484,2020,2020-04-28T00:00:00,20,8,33,,0.5
22485,2020,2020-04-28T00:00:00,21,8,33,,0.5
22486,2020,2020-04-28T00:00:00,22,8,33,,0.5
22487,2020,2020-04-28T00:00:00,23,8,33,,0.5
22488,2020,2020-04-28T00:00:00,24,8,33,,0.5
22489,2020,2020-04-28T00:00:00,25,8,33,,0.5
22490,2020,2020-04-28T00:00:00,26,8,33,,0.5
22491,2020,2020-04-28T00:00:00,27,8,33,,0.5
22492,2020,2020-04-28T00:00:00,28,8,33,,0.5
22493,2020,2020-04-28T00:00:00,29,8,33,,0.5
22494,2020,2020-04-28T00:00:00,30,8,33,,0.5
22495,2020,2020-04-28T00:00:00,31,8,33,,0.5
22496,2020,2020-04-28T00:00:00,32,8,33,,0.5
22497,2020,2020-04-28T00:00:00,33,8,33,,0.5
22498,2020,2020-04-28T00:00:00,34,8,33,,0.5
22499,2020,2020-04-28T00:00:00,35,8,33,,0.5
22500,2020,2020-04-28T00:00:00,36,8,33,,0.5
22501,2020,2020-04-28T00:00:00,37,8,33,,0.5
22502,2020,2020-04-28T00:00:00,38,8,33,,0.5
22503,2020,2020-04-28T00:00:00,39,8,33,,0.5
22504,2020,2020-04-28T00:00:00,40,8,33,,0.5
22505,2020,2020-04-28T00:00:00,41,8,33,,0.5
22506,2020,2020-04-28T00:00:00,42,8,33,,0.5
22507,2020,2020-04-28T00:00:00,43,8,33,,0.5
22508,2020,2020-04-28T00:00:00,44,8,33,,0.5
22509,2020,2020-04-28T00:00:00,45,8,33,,0.5
22510,2020,2020-04-28T00:00:00,46,8,33,,0.5
22511,2020,2020-04-28T00:00:00,47,8,33,,0.5
22512,2020,2020-04-28T00:00:00,48,8,33,,0.5
22513,2020,2020-04-28T00:00:00,49,8,33,,0.5
22514,2020,2020-04-28T00:00:00,50,8,33,,0.5
22515,2020,2020-04-28T00:00:00,51,8,33,,0.5
22516,2020,2020-04-28T00:00:00,52,8,33,,0.5
22517,2020,2020-04-28T00:00:00,53,8,33,,0.5
22518,2020,2020-04-28T00:00:00,54,8,33,,0.5
22519,2020,2020-04-28T00:00:00,55,8,33,,0.5
22520,2020,2020-04-28T00:00:00,56,8,33,,0.5
22521,2020,2020-04-28T00:00:00,57,8,33,,0.5
22522,2020,2020-04-28T00:00:00,58,8,33,,0.5
22523,2020,2020-04-28T00:00:00,59,8,33,,0.5
22524,2020,2020-04-28T00:00:00,60,8,33,,0.5
22525,2020,2020-04-28T00:00:00,61,8,33,,0.5
22526,2020,2020-04-28T00:00:00,62,8,33,,0.5
22527,2020,2020-04-28T00:00:00,63,8,33,,0.5
22528,2020,2020-04-28T00:00:00,64,8,33,,0.5
22529,2020,2020-04-28T00:00:00,1,8,12,,1
22530,2020,2020-04-28T00:00:00,2,8,12,,1
22531,2020,2020-04-28T00:00:00,3,8,12,,1
22532,2020,2020-04-28T00:00:00,4,8,12,,1
22533,2020,2020-04-28T00:00:00,5,8,12,,1
22534,2020,2020-04-28T00:00:00,6,8,12,,1
22535,2020,2020-04-28T00:00:00,7,8,12,,1
22536,2020,2020-04-28T00:00:00,8,8,12,,1
22537,2020,2020-04-28T00:00:00,9,8,12,,1
22538,2020,2020-04-28T00:00:00,10,8,12,,1
22539,2020,2020-04-28T00:00:00,11,8,12,,1
22540,2020,2020-04-28T00:00:00,12,8,12,,1
22541,2020,2020-04-28T00:00:00,13,8,12,,1
22542,2020,2020-04-28T00:00:00,14,8,12,,1
22543,2020,2020-04-28T00:00:00,15,8,12,,1
22544,2020,2020-04-28T00:00:00,16,8,12,,1
22545,2020,2020-04-28T00:00:00,17,8,12,,1
22546,2020,2020-04-28T00:00:00,18,8,12,,1
22547,2020,2020-04-28T00:00:00,19,8,12,,1
22548,2020,2020-04-28T00:00:00,20,8,12,,1
22549,2020,2020-04-28T00:00:00,21,8,12,,1
22550,2020,2020-04-28T00:00:00,22,8,12,,1
22551,2020,2020-04-28T00:00:00,23,8,12,,1
22552,2020,2020-04-28T00:00:00,24,8,12,,1
22553,2020,2020-04-28T00:00:00,25,8,12,,1
22554,2020,2020-04-28T00:00:00,26,8,12,,1
22555,2020,2020-04-28T00:00:00,27,8,12,,1
22556,2020,2020-04-28T00:00:00,28,8,12,,1
22557,2020,2020-04-28T00:00:00,29,8,12,,1
22558,2020,2020-04-28T00:00:00,30,8,12,,1
22559,2020,2020-04-28T00:00:00,31,8,12,,1
22560,2020,2020-04-28T00:00:00,32,8,12,,1
22561,2020,2020-04-28T00:00:00,33,8,12,,1
22562,2020,2020-04-28T00:00:00,34,8,12,,1
22563,2020,2020-04-28T00:00:00,35,8,12,,1
22564,2020,2020-04-28T00:00:00,36,8,12,,1
22565,2020,2020-04-28T00:00:00,37,8,12,,1
22566,2020,2020-04-28T00:00:00,38,8,12,,1
22567,2020,2020-04-28T00:00:00,39,8,12,,1
22568,2020,2020-04-28T00:00:00,40,8,12,,1
22569,2020,2020-04-28T00:00:00,41,8,12,,1
22570,2020,2020-04-28T00:00:00,42,8,12,,1
22571,2020,2020-04-28T00:00:00,43,8,12,,1
22572,2020,2020-04-28T00:00:00,44,8,12,,1
22573,2020,2020-04-28T00:00:00,45,8,12,,1
22574,2020,2020-04-28T00:00:00,46,8,12,,1
22575,2020,2020-04-28T00:00:00,47,8,12,,1
22576,2020,2020-04-28T00:00:00,48,8,12,,1
22577,2020,2020-04-28T00:00:00,49,8,12,,1
22578,2020,2020-04-28T00:00:00,50,8,12,,1
22579,2020,2020-04-28T00:00:00,51,8,12,,1
22580,2020,2020-04-28T00:00:00,52,8,12,,1
22581,2020,2020-04-28T00:00:00,53,8,12,,1
22582,2020,2020-04-28T00:00:00,54,8,12,,1
22583,2020,2020-04-28T00:00:00,55,8,12,,1
22584,2020,2020-04-28T00:00:00,56,8,12,,1
22585,2020,2020-04-28T00:00:00,57,8,12,,1
22586,2020,2020-04-28T00:00:00,58,8,12,,1
22587,2020,2020-04-28T00:00:00,59,8,12,,1
22588,2020,2020-04-28T00:00:00,60,8,12,,1
22589,2020,2020-04-28T00:00:00,61,8,12,,1
22590,2020,2020-04-28T00:00:00,62,8,12,,1
22591,2020,2020-04-28T00:00:00,63,8,12,,1
22592,2020,2020-04-28T00:00:00,64,8,12,,1
22593,2020,2020-05-29T00:00:00,1,8,50,,1.2
22594,2020,2020-05-29T00:00:00,2,8,50,,1.2
22595,2020,2020-05-29T00:00:00,3,8,50,,1.2
22596,2020,2020-05-29T00:00:00,4,8,50,,1.2
22597,2020,2020-05-29T00:00:00,5,8,50,,1.2
22598,2020,2020-05-29T00:00:00,6,8,50,,1.2
22599,2020,2020-05-29T00:00:00,7,8,50,,1.2
22600,2020,2020-05-29T00:00:00,8,8,50,,1.2
22601,2020,2020-05-29T00:00:00,9,8,50,,1.2
22602,2020,2020-05-29T00:00:00,10,8,50,,1.2
22603,2020,2020-05-29T00:00:00,11,8,50,,1.2
22604,2020,2020-05-29T00:00:00,12,8,50,,1.2
22605,2020,2020-05-29T00:00:00,13,8,50,,1.2
22606,2020,2020-05-29T00:00:00,14,8,50,,1.2
22607,2020,2020-05-29T00:00:00,15,8,50,,1.2
22608,2020,2020-05-29T00:00:00,16,8,50,,1.2
22609,2020,2020-05-29T00:00:00,17,8,50,,1.2
22610,2020,2020-05-29T00:00:00,18,8,50,,1.2
22611,2020,2020-05-29T00:00:00,19,8,50,,1.2
22612,2020,2020-05-29T00:00:00,20,8,50,,1.2
22613,2020,2020-05-29T00:00:00,21,8,50,,1.2
22614,2020,2020-05-29T00:00:00,22,8,50,,1.2
22615,2020,2020-05-29T00:00:00,23,8,50,,1.2
22616,2020,2020-05-29T00:00:00,24,8,50,,1.2
22617,2020,2020-05-29T00:00:00,25,8,50,,1.2
22618,2020,2020-05-29T00:00:00,26,8,50,,1.2
22619,2020,2020-05-29T00:00:00,27,8,50,,1.2
22620,2020,2020-05-29T00:00:00,28,8,50,,1.2
22621,2020,2020-05-29T00:00:00,29,8,50,,1.2
22622,2020,2020-05-29T00:00:00,30,8,50,,1.2
22623,2020,2020-05-29T00:00:00,31,8,50,,1.2
22624,2020,2020-05-29T00:00:00,32,8,50,,1.2
22625,2020,2020-05-29T00:00:00,33,8,50,,1.2
22626,2020,2020-05-29T00:00:00,34,8,50,,1.2
22627,2020,2020-05-29T00:00:00,35,8,50,,1.2
22628,2020,2020-05-29T00:00:00,36,8,50,,1.2
22629,2020,2020-05-29T00:00:00,37,8,50,,1.2
22630,2020,2020-05-29T00:00:00,38,8,50,,1.2
22631,2020,2020-05-29T00:00:00,39,8,50,,1.2
22632,2020,2020-05-29T00:00:00,40,8,50,,1.2
22633,2020,2020-05-29T00:00:00,41,8,50,,1.2
22634,2020,2020-05-29T00:00:00,42,8,50,,1.2
22635,2020,2020-05-29T00:00:00,43,8,50,,1.2
22636,2020,2020-05-29T00:00:00,44,8,50,,1.2
22637,2020,2020-05-29T00:00:00,45,8,50,,1.2
22638,2020,2020-05-29T00:00:00,46,8,50,,1.2
22639,2020,2020-05-29T00:00:00,47,8,50,,1.2
22640,2020,2020-05-29T00:00:00,48,8,50,,1.2
22641,2020,2020-05-29T00:00:00,49,8,50,,1.2
22642,2020,2020-05-29T00:00:00,50,8,50,,1.2
22643,2020,2020-05-29T00:00:00,51,8,50,,1.2
22644,2020,2020-05-29T00:00:00,52,8,50,,1.2
22645,2020,2020-05-29T00:00:00,53,8,50,,1.2
22646,2020,2020-05-29T00:00:00,54,8,50,,1.2
22647,2020,2020-05-29T00:00:00,55,8,50,,1.2
22648,2020,2020-05-29T00:00:00,56,8,50,,1.2
22649,2020,2020-05-29T00:00:00,57,8,50,,1.2
22650,2020,2020-05-29T00:00:00,58,8,50,,1.2
22651,2020,2020-05-29T00:00:00,59,8,50,,1.2
22652,2020,2020-05-29T00:00:00,60,8,50,,1.2
22653,2020,2020-05-29T00:00:00,61,8,50,,1.2
